Planning_Area,Subzone,Subzone_Lat,Subzone_Long,Hospital_Polyclinic,Hospital_Polyclinic_Lat,Hospital_Polyclinic_Long,Duration (min),WalkTime (min),WalkDistance (m),Transfers,TransitTime (min),Heuristic Distance (km),Weekend,Peak Hour
Queenstown,Margaret Drive,1.297224014,103.8081842,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,27.98,15.58,1055.33,0,12.4,1.79116803485192,1,1
Queenstown,Margaret Drive,1.297224014,103.8081842,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,28.3,17.37,1137.5,0,10.93,1.79116803485192,1,1
Queenstown,Margaret Drive,1.297224014,103.8081842,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,23.97,7.7,477.42,2,11.15,2.84907058940257,0,0
Queenstown,Margaret Drive,1.297224014,103.8081842,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,26.87,17.0,1138.96,1,6.28,2.84907058940257,0,0
Queenstown,Margaret Drive,1.297224014,103.8081842,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,27.08,15.98,1052.57,1,8.97,2.84907058940257,0,0
Queenstown,Margaret Drive,1.297224014,103.8081842,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,26.92,7.7,477.42,2,11.15,2.84907058940257,0,1
Queenstown,Margaret Drive,1.297224014,103.8081842,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,27.27,17.0,1138.96,1,6.28,2.84907058940257,0,1
Queenstown,Margaret Drive,1.297224014,103.8081842,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,30.75,16.3,1082.77,1,12.12,2.84907058940257,0,1
Queenstown,Margaret Drive,1.297224014,103.8081842,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,23.97,7.7,477.42,2,11.15,2.84907058940257,1,0
Queenstown,Margaret Drive,1.297224014,103.8081842,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,26.87,17.0,1138.96,1,6.28,2.84907058940257,1,0
Queenstown,Margaret Drive,1.297224014,103.8081842,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,27.08,15.98,1052.57,1,8.97,2.84907058940257,1,0
Queenstown,Margaret Drive,1.297224014,103.8081842,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,26.92,7.7,477.42,2,11.15,2.84907058940257,1,1
Queenstown,Margaret Drive,1.297224014,103.8081842,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,27.27,17.0,1138.96,1,6.28,2.84907058940257,1,1
Queenstown,Margaret Drive,1.297224014,103.8081842,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,30.75,16.3,1082.77,1,12.12,2.84907058940257,1,1
Queenstown,Margaret Drive,1.297224014,103.8081842,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,23.55,9.93,627.02,1,10.22,3.71965174953057,0,0
Queenstown,Margaret Drive,1.297224014,103.8081842,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,25.73,7.28,469.79,0,18.45,3.71965174953057,0,0
Queenstown,Margaret Drive,1.297224014,103.8081842,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,23.75,9.93,627.02,1,10.22,3.71965174953057,0,1
Queenstown,Margaret Drive,1.297224014,103.8081842,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,25.73,7.28,469.79,0,18.45,3.71965174953057,0,1
Queenstown,Margaret Drive,1.297224014,103.8081842,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,23.55,9.93,627.02,1,10.22,3.71965174953057,1,0
Queenstown,Margaret Drive,1.297224014,103.8081842,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,25.73,7.28,469.79,0,18.45,3.71965174953057,1,0
Queenstown,Margaret Drive,1.297224014,103.8081842,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,23.75,9.93,627.02,1,10.22,3.71965174953057,1,1
Queenstown,Margaret Drive,1.297224014,103.8081842,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,25.73,7.28,469.79,0,18.45,3.71965174953057,1,1
Queenstown,Mei Chin,1.293472302,103.803227,QUEENSTOWN POLYCLINIC,1.298751,103.801618,11.1,9.67,595.2,0,1.43,0.613612747847063,0,0
Queenstown,Mei Chin,1.293472302,103.803227,QUEENSTOWN POLYCLINIC,1.298751,103.801618,11.1,9.67,595.2,0,1.43,0.613612747847063,0,0
Queenstown,Mei Chin,1.293472302,103.803227,QUEENSTOWN POLYCLINIC,1.298751,103.801618,11.1,9.67,595.2,0,1.43,0.613612747847063,0,1
Queenstown,Mei Chin,1.293472302,103.803227,QUEENSTOWN POLYCLINIC,1.298751,103.801618,11.12,9.67,595.2,0,1.45,0.613612747847063,0,1
Queenstown,Mei Chin,1.293472302,103.803227,QUEENSTOWN POLYCLINIC,1.298751,103.801618,11.1,9.67,595.2,0,1.43,0.613612747847063,1,0
Queenstown,Mei Chin,1.293472302,103.803227,QUEENSTOWN POLYCLINIC,1.298751,103.801618,11.1,9.67,595.2,0,1.43,0.613612747847063,1,0
Queenstown,Mei Chin,1.293472302,103.803227,QUEENSTOWN POLYCLINIC,1.298751,103.801618,11.1,9.67,595.2,0,1.43,0.613612747847063,1,1
Queenstown,Mei Chin,1.293472302,103.803227,QUEENSTOWN POLYCLINIC,1.298751,103.801618,11.12,9.67,595.2,0,1.45,0.613612747847063,1,1
Queenstown,Mei Chin,1.293472302,103.803227,ALEXANDRA HOSPITAL,1.286829,103.802524,11.03,9.6,612.97,0,1.43,0.742823889514513,0,0
Queenstown,Mei Chin,1.293472302,103.803227,ALEXANDRA HOSPITAL,1.286829,103.802524,11.05,9.6,612.97,0,1.45,0.742823889514513,0,0
Queenstown,Mei Chin,1.293472302,103.803227,ALEXANDRA HOSPITAL,1.286829,103.802524,11.03,9.6,612.97,0,1.43,0.742823889514513,0,1
Queenstown,Mei Chin,1.293472302,103.803227,ALEXANDRA HOSPITAL,1.286829,103.802524,11.05,9.6,612.97,0,1.45,0.742823889514513,0,1
Queenstown,Mei Chin,1.293472302,103.803227,ALEXANDRA HOSPITAL,1.286829,103.802524,11.03,9.6,612.97,0,1.43,0.742823889514513,1,0
Queenstown,Mei Chin,1.293472302,103.803227,ALEXANDRA HOSPITAL,1.286829,103.802524,11.05,9.6,612.97,0,1.45,0.742823889514513,1,0
Queenstown,Mei Chin,1.293472302,103.803227,ALEXANDRA HOSPITAL,1.286829,103.802524,11.03,9.6,612.97,0,1.43,0.742823889514513,1,1
Queenstown,Mei Chin,1.293472302,103.803227,ALEXANDRA HOSPITAL,1.286829,103.802524,11.05,9.6,612.97,0,1.45,0.742823889514513,1,1
Queenstown,Mei Chin,1.293472302,103.803227,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,14.67,8.12,513.69,0,6.55,1.90813399847598,0,0
Queenstown,Mei Chin,1.293472302,103.803227,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,14.68,8.12,513.69,0,6.57,1.90813399847598,0,0
Queenstown,Mei Chin,1.293472302,103.803227,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,14.68,8.12,513.69,0,6.57,1.90813399847598,0,0
Queenstown,Mei Chin,1.293472302,103.803227,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,14.67,8.12,513.69,0,6.55,1.90813399847598,0,1
Queenstown,Mei Chin,1.293472302,103.803227,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,14.67,8.12,513.69,0,6.55,1.90813399847598,0,1
Queenstown,Mei Chin,1.293472302,103.803227,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,14.68,8.12,513.69,0,6.57,1.90813399847598,0,1
Queenstown,Mei Chin,1.293472302,103.803227,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,14.67,8.12,513.69,0,6.55,1.90813399847598,1,0
Queenstown,Mei Chin,1.293472302,103.803227,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,14.68,8.12,513.69,0,6.57,1.90813399847598,1,0
Queenstown,Mei Chin,1.293472302,103.803227,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,14.68,8.12,513.69,0,6.57,1.90813399847598,1,0
Queenstown,Mei Chin,1.293472302,103.803227,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,14.67,8.12,513.69,0,6.55,1.90813399847598,1,1
Queenstown,Mei Chin,1.293472302,103.803227,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,14.67,8.12,513.69,0,6.55,1.90813399847598,1,1
Queenstown,Mei Chin,1.293472302,103.803227,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,14.68,8.12,513.69,0,6.57,1.90813399847598,1,1
Queenstown,Mei Chin,1.293472302,103.803227,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,24.5,14.63,922.22,1,6.28,2.27719755939773,0,0
Queenstown,Mei Chin,1.293472302,103.803227,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,31.33,11.98,759.81,1,17.2,2.27719755939773,0,0
Queenstown,Mei Chin,1.293472302,103.803227,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,24.9,14.63,922.22,1,6.28,2.27719755939773,0,1
Queenstown,Mei Chin,1.293472302,103.803227,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,28.83,13.23,859.06,1,9.9,2.27719755939773,0,1
Queenstown,Mei Chin,1.293472302,103.803227,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,24.5,14.63,922.22,1,6.28,2.27719755939773,1,0
Queenstown,Mei Chin,1.293472302,103.803227,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,31.33,11.98,759.81,1,17.2,2.27719755939773,1,0
Queenstown,Mei Chin,1.293472302,103.803227,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,24.9,14.63,922.22,1,6.28,2.27719755939773,1,1
Queenstown,Mei Chin,1.293472302,103.803227,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,28.83,13.23,859.06,1,9.9,2.27719755939773,1,1
Queenstown,Mei Chin,1.293472302,103.803227,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,23.72,17.23,1074.33,0,6.48,4.02185191245482,0,0
Queenstown,Mei Chin,1.293472302,103.803227,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,26.77,10.27,646.23,1,13.4,4.02185191245482,0,0
Queenstown,Mei Chin,1.293472302,103.803227,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,30.57,7.2,444.69,1,17.5,4.02185191245482,0,0
Queenstown,Mei Chin,1.293472302,103.803227,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,23.72,17.23,1074.33,0,6.48,4.02185191245482,0,1
Queenstown,Mei Chin,1.293472302,103.803227,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,28.93,12.4,784.74,0,16.53,4.02185191245482,0,1
Queenstown,Mei Chin,1.293472302,103.803227,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,28.95,12.4,784.74,0,16.55,4.02185191245482,0,1
Queenstown,Mei Chin,1.293472302,103.803227,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,23.72,17.23,1074.33,0,6.48,4.02185191245482,1,0
Queenstown,Mei Chin,1.293472302,103.803227,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,26.77,10.27,646.23,1,13.4,4.02185191245482,1,0
Queenstown,Mei Chin,1.293472302,103.803227,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,30.57,7.2,444.69,1,17.5,4.02185191245482,1,0
Queenstown,Mei Chin,1.293472302,103.803227,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,23.72,17.23,1074.33,0,6.48,4.02185191245482,1,1
Queenstown,Mei Chin,1.293472302,103.803227,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,28.93,12.4,784.74,0,16.53,4.02185191245482,1,1
Queenstown,Mei Chin,1.293472302,103.803227,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,28.95,12.4,784.74,0,16.55,4.02185191245482,1,1
Queenstown,National University Of Singapore,1.295994904,103.7766108,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,22.0,15.18,979.3,0,6.82,0.715556317656903,0,0
Queenstown,National University Of Singapore,1.295994904,103.7766108,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,22.0,15.18,979.3,0,6.82,0.715556317656903,0,1
Queenstown,National University Of Singapore,1.295994904,103.7766108,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,22.0,15.18,979.3,0,6.82,0.715556317656903,1,0
Queenstown,National University Of Singapore,1.295994904,103.7766108,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,22.0,15.18,979.3,0,6.82,0.715556317656903,1,1
Queenstown,National University Of Singapore,1.295994904,103.7766108,CLEMENTI POLYCLINIC,1.312991,103.765878,19.13,10.65,673.29,0,8.48,2.23499194766603,0,0
Queenstown,National University Of Singapore,1.295994904,103.7766108,CLEMENTI POLYCLINIC,1.312991,103.765878,19.13,10.65,673.29,0,8.48,2.23499194766603,0,0
Queenstown,National University Of Singapore,1.295994904,103.7766108,CLEMENTI POLYCLINIC,1.312991,103.765878,19.13,10.65,673.29,0,8.48,2.23499194766603,0,1
Queenstown,National University Of Singapore,1.295994904,103.7766108,CLEMENTI POLYCLINIC,1.312991,103.765878,19.13,10.65,673.29,0,8.48,2.23499194766603,0,1
Queenstown,National University Of Singapore,1.295994904,103.7766108,CLEMENTI POLYCLINIC,1.312991,103.765878,19.13,10.65,673.29,0,8.48,2.23499194766603,1,0
Queenstown,National University Of Singapore,1.295994904,103.7766108,CLEMENTI POLYCLINIC,1.312991,103.765878,19.13,10.65,673.29,0,8.48,2.23499194766603,1,0
Queenstown,National University Of Singapore,1.295994904,103.7766108,CLEMENTI POLYCLINIC,1.312991,103.765878,19.13,10.65,673.29,0,8.48,2.23499194766603,1,1
Queenstown,National University Of Singapore,1.295994904,103.7766108,CLEMENTI POLYCLINIC,1.312991,103.765878,19.13,10.65,673.29,0,8.48,2.23499194766603,1,1
Queenstown,National University Of Singapore,1.295994904,103.7766108,QUEENSTOWN POLYCLINIC,1.298751,103.801618,35.23,12.67,813.9,1,18.47,2.79680227082943,0,0
Queenstown,National University Of Singapore,1.295994904,103.7766108,QUEENSTOWN POLYCLINIC,1.298751,103.801618,36.9,21.15,1445.11,1,10.9,2.79680227082943,0,0
Queenstown,National University Of Singapore,1.295994904,103.7766108,QUEENSTOWN POLYCLINIC,1.298751,103.801618,42.32,28.97,1888.12,0,13.35,2.79680227082943,0,0
Queenstown,National University Of Singapore,1.295994904,103.7766108,QUEENSTOWN POLYCLINIC,1.298751,103.801618,34.5,13.35,846.3,1,18.95,2.79680227082943,0,1
Queenstown,National University Of Singapore,1.295994904,103.7766108,QUEENSTOWN POLYCLINIC,1.298751,103.801618,35.6,21.15,1445.11,1,10.9,2.79680227082943,0,1
Queenstown,National University Of Singapore,1.295994904,103.7766108,QUEENSTOWN POLYCLINIC,1.298751,103.801618,37.75,14.35,904.06,1,21.12,2.79680227082943,0,1
Queenstown,National University Of Singapore,1.295994904,103.7766108,QUEENSTOWN POLYCLINIC,1.298751,103.801618,35.23,12.67,813.9,1,18.47,2.79680227082943,1,0
Queenstown,National University Of Singapore,1.295994904,103.7766108,QUEENSTOWN POLYCLINIC,1.298751,103.801618,36.9,21.15,1445.11,1,10.9,2.79680227082943,1,0
Queenstown,National University Of Singapore,1.295994904,103.7766108,QUEENSTOWN POLYCLINIC,1.298751,103.801618,42.32,28.97,1888.12,0,13.35,2.79680227082943,1,0
Queenstown,National University Of Singapore,1.295994904,103.7766108,QUEENSTOWN POLYCLINIC,1.298751,103.801618,34.5,13.35,846.3,1,18.95,2.79680227082943,1,1
Queenstown,National University Of Singapore,1.295994904,103.7766108,QUEENSTOWN POLYCLINIC,1.298751,103.801618,35.6,21.15,1445.11,1,10.9,2.79680227082943,1,1
Queenstown,National University Of Singapore,1.295994904,103.7766108,QUEENSTOWN POLYCLINIC,1.298751,103.801618,37.75,14.35,904.06,1,21.12,2.79680227082943,1,1
Queenstown,National University Of Singapore,1.295994904,103.7766108,ALEXANDRA HOSPITAL,1.286829,103.802524,38.85,17.45,1106.3,1,17.7,3.05566946417354,0,0
Queenstown,National University Of Singapore,1.295994904,103.7766108,ALEXANDRA HOSPITAL,1.286829,103.802524,38.95,9.75,630.04,1,24.78,3.05566946417354,0,0
Queenstown,National University Of Singapore,1.295994904,103.7766108,ALEXANDRA HOSPITAL,1.286829,103.802524,46.07,23.03,1502.04,0,23.03,3.05566946417354,0,0
Queenstown,National University Of Singapore,1.295994904,103.7766108,ALEXANDRA HOSPITAL,1.286829,103.802524,37.95,9.75,630.04,1,24.78,3.05566946417354,0,1
Queenstown,National University Of Singapore,1.295994904,103.7766108,ALEXANDRA HOSPITAL,1.286829,103.802524,38.9,18.12,1167.72,1,16.25,3.05566946417354,0,1
Queenstown,National University Of Singapore,1.295994904,103.7766108,ALEXANDRA HOSPITAL,1.286829,103.802524,42.33,11.43,720.2,2,26.68,3.05566946417354,0,1
Queenstown,National University Of Singapore,1.295994904,103.7766108,ALEXANDRA HOSPITAL,1.286829,103.802524,38.85,17.45,1106.3,1,17.7,3.05566946417354,1,0
Queenstown,National University Of Singapore,1.295994904,103.7766108,ALEXANDRA HOSPITAL,1.286829,103.802524,38.95,9.75,630.04,1,24.78,3.05566946417354,1,0
Queenstown,National University Of Singapore,1.295994904,103.7766108,ALEXANDRA HOSPITAL,1.286829,103.802524,46.07,23.03,1502.04,0,23.03,3.05566946417354,1,0
Queenstown,National University Of Singapore,1.295994904,103.7766108,ALEXANDRA HOSPITAL,1.286829,103.802524,37.95,9.75,630.04,1,24.78,3.05566946417354,1,1
Queenstown,National University Of Singapore,1.295994904,103.7766108,ALEXANDRA HOSPITAL,1.286829,103.802524,38.9,18.12,1167.72,1,16.25,3.05566946417354,1,1
Queenstown,National University Of Singapore,1.295994904,103.7766108,ALEXANDRA HOSPITAL,1.286829,103.802524,42.33,11.43,720.2,2,26.68,3.05566946417354,1,1
Queenstown,National University Of Singapore,1.295994904,103.7766108,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,37.17,10.65,668.78,1,22.82,4.74935114879809,0,0
Queenstown,National University Of Singapore,1.295994904,103.7766108,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,42.27,8.27,530.76,1,29.9,4.74935114879809,0,0
Queenstown,National University Of Singapore,1.295994904,103.7766108,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,43.93,16.75,1161.97,1,22.33,4.74935114879809,0,0
Queenstown,National University Of Singapore,1.295994904,103.7766108,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,40.98,10.65,668.78,2,22.32,4.74935114879809,0,1
Queenstown,National University Of Singapore,1.295994904,103.7766108,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,42.75,16.75,1161.97,1,22.35,4.74935114879809,0,1
Queenstown,National University Of Singapore,1.295994904,103.7766108,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,44.78,9.95,620.92,1,32.55,4.74935114879809,0,1
Queenstown,National University Of Singapore,1.295994904,103.7766108,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,37.17,10.65,668.78,1,22.82,4.74935114879809,1,0
Queenstown,National University Of Singapore,1.295994904,103.7766108,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,42.27,8.27,530.76,1,29.9,4.74935114879809,1,0
Queenstown,National University Of Singapore,1.295994904,103.7766108,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,43.93,16.75,1161.97,1,22.33,4.74935114879809,1,0
Queenstown,National University Of Singapore,1.295994904,103.7766108,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,40.98,10.65,668.78,2,22.32,4.74935114879809,1,1
Queenstown,National University Of Singapore,1.295994904,103.7766108,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,42.75,16.75,1161.97,1,22.35,4.74935114879809,1,1
Queenstown,National University Of Singapore,1.295994904,103.7766108,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,44.78,9.95,620.92,1,32.55,4.74935114879809,1,1
Queenstown,OneNorth,1.298220286,103.7910802,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,14.07,13.02,878.49,0,1.05,1.03485856435444,0,0
Queenstown,OneNorth,1.298220286,103.7910802,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,14.07,13.02,878.49,0,1.05,1.03485856435444,0,1
Queenstown,OneNorth,1.298220286,103.7910802,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,14.07,13.02,878.49,0,1.05,1.03485856435444,1,0
Queenstown,OneNorth,1.298220286,103.7910802,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,14.07,13.02,878.49,0,1.05,1.03485856435444,1,1
Queenstown,OneNorth,1.298220286,103.7910802,QUEENSTOWN POLYCLINIC,1.298751,103.801618,27.97,18.73,1203.1,0,9.23,1.17293446757098,0,0
Queenstown,OneNorth,1.298220286,103.7910802,QUEENSTOWN POLYCLINIC,1.298751,103.801618,27.98,18.52,1243.65,0,9.47,1.17293446757098,0,0
Queenstown,OneNorth,1.298220286,103.7910802,QUEENSTOWN POLYCLINIC,1.298751,103.801618,27.97,18.73,1203.1,0,9.23,1.17293446757098,0,1
Queenstown,OneNorth,1.298220286,103.7910802,QUEENSTOWN POLYCLINIC,1.298751,103.801618,27.98,18.52,1243.65,0,9.47,1.17293446757098,0,1
Queenstown,OneNorth,1.298220286,103.7910802,QUEENSTOWN POLYCLINIC,1.298751,103.801618,27.97,18.73,1203.1,0,9.23,1.17293446757098,1,0
Queenstown,OneNorth,1.298220286,103.7910802,QUEENSTOWN POLYCLINIC,1.298751,103.801618,27.98,18.52,1243.65,0,9.47,1.17293446757098,1,0
Queenstown,OneNorth,1.298220286,103.7910802,QUEENSTOWN POLYCLINIC,1.298751,103.801618,27.97,18.73,1203.1,0,9.23,1.17293446757098,1,1
Queenstown,OneNorth,1.298220286,103.7910802,QUEENSTOWN POLYCLINIC,1.298751,103.801618,27.98,18.52,1243.65,0,9.47,1.17293446757098,1,1
Queenstown,OneNorth,1.298220286,103.7910802,ALEXANDRA HOSPITAL,1.286829,103.802524,28.6,19.9,1321.99,0,8.7,1.79522244541824,0,0
Queenstown,OneNorth,1.298220286,103.7910802,ALEXANDRA HOSPITAL,1.286829,103.802524,31.72,23.75,1619.81,0,7.97,1.79522244541824,0,0
Queenstown,OneNorth,1.298220286,103.7910802,ALEXANDRA HOSPITAL,1.286829,103.802524,28.8,20.1,1350.24,0,8.7,1.79522244541824,0,1
Queenstown,OneNorth,1.298220286,103.7910802,ALEXANDRA HOSPITAL,1.286829,103.802524,33.77,27.27,1859.09,0,6.5,1.79522244541824,0,1
Queenstown,OneNorth,1.298220286,103.7910802,ALEXANDRA HOSPITAL,1.286829,103.802524,28.6,19.9,1321.99,0,8.7,1.79522244541824,1,0
Queenstown,OneNorth,1.298220286,103.7910802,ALEXANDRA HOSPITAL,1.286829,103.802524,31.72,23.75,1619.81,0,7.97,1.79522244541824,1,0
Queenstown,OneNorth,1.298220286,103.7910802,ALEXANDRA HOSPITAL,1.286829,103.802524,28.8,20.1,1350.24,0,8.7,1.79522244541824,1,1
Queenstown,OneNorth,1.298220286,103.7910802,ALEXANDRA HOSPITAL,1.286829,103.802524,33.77,27.27,1859.09,0,6.5,1.79522244541824,1,1
Queenstown,OneNorth,1.298220286,103.7910802,CLEMENTI POLYCLINIC,1.312991,103.765878,25.8,16.95,1107.7,1,5.67,3.24756795682817,0,0
Queenstown,OneNorth,1.298220286,103.7910802,CLEMENTI POLYCLINIC,1.312991,103.765878,28.75,16.42,1041.3,1,10.18,3.24756795682817,0,0
Queenstown,OneNorth,1.298220286,103.7910802,CLEMENTI POLYCLINIC,1.312991,103.765878,30.17,13.42,841.04,1,11.77,3.24756795682817,0,0
Queenstown,OneNorth,1.298220286,103.7910802,CLEMENTI POLYCLINIC,1.312991,103.765878,27.85,16.95,1107.7,1,5.67,3.24756795682817,0,1
Queenstown,OneNorth,1.298220286,103.7910802,CLEMENTI POLYCLINIC,1.312991,103.765878,28.78,16.0,1039.31,1,8.43,3.24756795682817,0,1
Queenstown,OneNorth,1.298220286,103.7910802,CLEMENTI POLYCLINIC,1.312991,103.765878,34.1,10.78,705.62,1,14.53,3.24756795682817,0,1
Queenstown,OneNorth,1.298220286,103.7910802,CLEMENTI POLYCLINIC,1.312991,103.765878,25.8,16.95,1107.7,1,5.67,3.24756795682817,1,0
Queenstown,OneNorth,1.298220286,103.7910802,CLEMENTI POLYCLINIC,1.312991,103.765878,28.75,16.42,1041.3,1,10.18,3.24756795682817,1,0
Queenstown,OneNorth,1.298220286,103.7910802,CLEMENTI POLYCLINIC,1.312991,103.765878,30.17,13.42,841.04,1,11.77,3.24756795682817,1,0
Queenstown,OneNorth,1.298220286,103.7910802,CLEMENTI POLYCLINIC,1.312991,103.765878,27.85,16.95,1107.7,1,5.67,3.24756795682817,1,1
Queenstown,OneNorth,1.298220286,103.7910802,CLEMENTI POLYCLINIC,1.312991,103.765878,28.78,16.0,1039.31,1,8.43,3.24756795682817,1,1
Queenstown,OneNorth,1.298220286,103.7910802,CLEMENTI POLYCLINIC,1.312991,103.765878,34.1,10.78,705.62,1,14.53,3.24756795682817,1,1
Queenstown,OneNorth,1.298220286,103.7910802,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,26.92,13.1,884.47,0,13.82,3.34190481161286,0,0
Queenstown,OneNorth,1.298220286,103.7910802,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,29.27,4.37,302.82,1,21.62,3.34190481161286,0,0
Queenstown,OneNorth,1.298220286,103.7910802,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,35.0,14.33,919.96,0,20.67,3.34190481161286,0,0
Queenstown,OneNorth,1.298220286,103.7910802,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,26.92,13.1,884.47,0,13.82,3.34190481161286,0,1
Queenstown,OneNorth,1.298220286,103.7910802,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,31.47,10.6,692.63,1,18.78,3.34190481161286,0,1
Queenstown,OneNorth,1.298220286,103.7910802,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,35.75,8.4,563.09,1,20.87,3.34190481161286,0,1
Queenstown,OneNorth,1.298220286,103.7910802,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,26.92,13.1,884.47,0,13.82,3.34190481161286,1,0
Queenstown,OneNorth,1.298220286,103.7910802,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,29.27,4.37,302.82,1,21.62,3.34190481161286,1,0
Queenstown,OneNorth,1.298220286,103.7910802,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,35.0,14.33,919.96,0,20.67,3.34190481161286,1,0
Queenstown,OneNorth,1.298220286,103.7910802,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,26.92,13.1,884.47,0,13.82,3.34190481161286,1,1
Queenstown,OneNorth,1.298220286,103.7910802,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,31.47,10.6,692.63,1,18.78,3.34190481161286,1,1
