Planning_Area,Subzone,Subzone_Lat,Subzone_Long,Hospital_Polyclinic,Hospital_Polyclinic_Lat,Hospital_Polyclinic_Long,Duration (min),WalkTime (min),WalkDistance (m),Transfers,TransitTime (min),Heuristic Distance (km),Weekend,Peak Hour
Yishun,Nee Soon,1.407516281,103.8146435,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,37.7,25.8,1614.24,0,11.9,2.50322001856555,1,1
Yishun,Nee Soon,1.407516281,103.8146435,WOODLANDS HEALTH,1.425362,103.795606,27.43,21.58,1390.06,0,5.85,2.90104694601096,0,0
Yishun,Nee Soon,1.407516281,103.8146435,WOODLANDS HEALTH,1.425362,103.795606,26.57,15.23,934.53,1,9.02,2.90104694601096,0,1
Yishun,Nee Soon,1.407516281,103.8146435,WOODLANDS HEALTH,1.425362,103.795606,27.43,21.58,1390.06,0,5.85,2.90104694601096,0,1
Yishun,Nee Soon,1.407516281,103.8146435,WOODLANDS HEALTH,1.425362,103.795606,27.43,21.58,1390.06,0,5.85,2.90104694601096,1,0
Yishun,Nee Soon,1.407516281,103.8146435,WOODLANDS HEALTH,1.425362,103.795606,26.57,15.23,934.53,1,9.02,2.90104694601096,1,1
Yishun,Nee Soon,1.407516281,103.8146435,WOODLANDS HEALTH,1.425362,103.795606,27.43,21.58,1390.06,0,5.85,2.90104694601096,1,1
Yishun,Nee Soon,1.407516281,103.8146435,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,37.77,18.02,1099.21,1,15.52,3.34505197095262,0,0
Yishun,Nee Soon,1.407516281,103.8146435,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,38.13,26.23,1657.59,0,11.9,3.34505197095262,0,0
Yishun,Nee Soon,1.407516281,103.8146435,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,38.77,18.02,1099.21,1,15.52,3.34505197095262,0,0
Yishun,Nee Soon,1.407516281,103.8146435,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,38.13,26.23,1657.59,0,11.9,3.34505197095262,0,1
Yishun,Nee Soon,1.407516281,103.8146435,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,38.77,18.02,1099.21,1,15.52,3.34505197095262,0,1
Yishun,Nee Soon,1.407516281,103.8146435,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,39.27,22.82,1433.08,1,12.62,3.34505197095262,0,1
Yishun,Nee Soon,1.407516281,103.8146435,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,37.77,18.02,1099.21,1,15.52,3.34505197095262,1,0
Yishun,Nee Soon,1.407516281,103.8146435,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,38.13,26.23,1657.59,0,11.9,3.34505197095262,1,0
Yishun,Nee Soon,1.407516281,103.8146435,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,38.77,18.02,1099.21,1,15.52,3.34505197095262,1,0
Yishun,Nee Soon,1.407516281,103.8146435,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,38.13,26.23,1657.59,0,11.9,3.34505197095262,1,1
Yishun,Nee Soon,1.407516281,103.8146435,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,38.77,18.02,1099.21,1,15.52,3.34505197095262,1,1
Yishun,Nee Soon,1.407516281,103.8146435,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,39.27,22.82,1433.08,1,12.62,3.34505197095262,1,1
Yishun,Nee Soon,1.407516281,103.8146435,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,40.6,25.53,1592.34,0,15.07,3.82670195159816,0,0
Yishun,Nee Soon,1.407516281,103.8146435,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,42.22,21.15,1273.27,1,18.2,3.82670195159816,0,0
Yishun,Nee Soon,1.407516281,103.8146435,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,44.73,20.82,1241.39,1,20.17,3.82670195159816,0,0
Yishun,Nee Soon,1.407516281,103.8146435,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,40.6,25.53,1592.34,0,15.07,3.82670195159816,0,1
Yishun,Nee Soon,1.407516281,103.8146435,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,40.95,18.82,1128.1,2,17.43,3.82670195159816,0,1
Yishun,Nee Soon,1.407516281,103.8146435,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,41.72,21.15,1273.27,1,18.2,3.82670195159816,0,1
Yishun,Nee Soon,1.407516281,103.8146435,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,40.6,25.53,1592.34,0,15.07,3.82670195159816,1,0
Yishun,Nee Soon,1.407516281,103.8146435,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,42.22,21.15,1273.27,1,18.2,3.82670195159816,1,0
Yishun,Nee Soon,1.407516281,103.8146435,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,44.73,20.82,1241.39,1,20.17,3.82670195159816,1,0
Yishun,Nee Soon,1.407516281,103.8146435,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,40.6,25.53,1592.34,0,15.07,3.82670195159816,1,1
Yishun,Nee Soon,1.407516281,103.8146435,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,40.95,18.82,1128.1,2,17.43,3.82670195159816,1,1
Yishun,Nee Soon,1.407516281,103.8146435,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,41.72,21.15,1273.27,1,18.2,3.82670195159816,1,1
Yishun,Nee Soon,1.407516281,103.8146435,NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG,1.448117,103.822965,37.27,16.37,995.43,0,20.9,4.60838616665416,0,0
Yishun,Nee Soon,1.407516281,103.8146435,NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG,1.448117,103.822965,38.95,19.78,1214.64,1,17.0,4.60838616665416,0,0
Yishun,Nee Soon,1.407516281,103.8146435,NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG,1.448117,103.822965,44.67,11.08,650.72,1,26.98,4.60838616665416,0,0
Yishun,Nee Soon,1.407516281,103.8146435,NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG,1.448117,103.822965,41.43,16.37,995.43,0,25.07,4.60838616665416,0,1
Yishun,Nee Soon,1.407516281,103.8146435,NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG,1.448117,103.822965,41.7,12.95,770.92,1,25.78,4.60838616665416,0,1
Yishun,Nee Soon,1.407516281,103.8146435,NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG,1.448117,103.822965,43.67,11.08,650.72,1,26.98,4.60838616665416,0,1
Yishun,Nee Soon,1.407516281,103.8146435,NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG,1.448117,103.822965,37.27,16.37,995.43,0,20.9,4.60838616665416,1,0
Yishun,Nee Soon,1.407516281,103.8146435,NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG,1.448117,103.822965,38.95,19.78,1214.64,1,17.0,4.60838616665416,1,0
Yishun,Nee Soon,1.407516281,103.8146435,NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG,1.448117,103.822965,44.67,11.08,650.72,1,26.98,4.60838616665416,1,0
Yishun,Nee Soon,1.407516281,103.8146435,NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG,1.448117,103.822965,41.43,16.37,995.43,0,25.07,4.60838616665416,1,1
Yishun,Nee Soon,1.407516281,103.8146435,NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG,1.448117,103.822965,41.7,12.95,770.92,1,25.78,4.60838616665416,1,1
Yishun,Nee Soon,1.407516281,103.8146435,NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG,1.448117,103.822965,43.67,11.08,650.72,1,26.98,4.60838616665416,1,1
Yishun,Northland,1.438094714,103.8379965,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,13.32,11.38,695.17,0,1.93,0.87015738880236,0,0
Yishun,Northland,1.438094714,103.8379965,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,14.8,11.4,721.8,0,3.4,0.87015738880236,0,0
Yishun,Northland,1.438094714,103.8379965,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,13.32,11.38,695.17,0,1.93,0.87015738880236,0,1
Yishun,Northland,1.438094714,103.8379965,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,14.8,11.4,721.8,0,3.4,0.87015738880236,0,1
Yishun,Northland,1.438094714,103.8379965,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,13.32,11.38,695.17,0,1.93,0.87015738880236,1,0
Yishun,Northland,1.438094714,103.8379965,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,14.8,11.4,721.8,0,3.4,0.87015738880236,1,0
Yishun,Northland,1.438094714,103.8379965,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,13.32,11.38,695.17,0,1.93,0.87015738880236,1,1
Yishun,Northland,1.438094714,103.8379965,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,14.8,11.4,721.8,0,3.4,0.87015738880236,1,1
Yishun,Northland,1.438094714,103.8379965,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,21.32,15.73,1051.17,0,5.58,1.51233330683331,0,0
Yishun,Northland,1.438094714,103.8379965,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,22.62,19.22,1287.7,0,3.4,1.51233330683331,0,0
Yishun,Northland,1.438094714,103.8379965,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,21.32,15.73,1051.17,0,5.58,1.51233330683331,0,1
Yishun,Northland,1.438094714,103.8379965,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,22.62,19.22,1287.7,0,3.4,1.51233330683331,0,1
Yishun,Northland,1.438094714,103.8379965,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,21.32,15.73,1051.17,0,5.58,1.51233330683331,1,0
Yishun,Northland,1.438094714,103.8379965,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,22.62,19.22,1287.7,0,3.4,1.51233330683331,1,0
Yishun,Northland,1.438094714,103.8379965,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,21.32,15.73,1051.17,0,5.58,1.51233330683331,1,1
Yishun,Northland,1.438094714,103.8379965,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,22.62,19.22,1287.7,0,3.4,1.51233330683331,1,1
Yishun,Northland,1.438094714,103.8379965,NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG,1.448117,103.822965,24.4,7.62,495.86,0,16.78,2.00844296057888,0,0
Yishun,Northland,1.438094714,103.8379965,NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG,1.448117,103.822965,24.4,7.62,495.86,0,16.78,2.00844296057888,0,1
Yishun,Northland,1.438094714,103.8379965,NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG,1.448117,103.822965,24.4,7.62,495.86,0,16.78,2.00844296057888,1,0
Yishun,Northland,1.438094714,103.8379965,NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG,1.448117,103.822965,24.4,7.62,495.86,0,16.78,2.00844296057888,1,1
Yishun,Northland,1.438094714,103.8379965,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,20.15,14.1,935.69,0,6.05,2.23047357906617,0,0
Yishun,Northland,1.438094714,103.8379965,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,20.17,14.1,935.69,0,6.07,2.23047357906617,0,0
Yishun,Northland,1.438094714,103.8379965,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,23.58,9.97,642.53,0,13.62,2.23047357906617,0,0
Yishun,Northland,1.438094714,103.8379965,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,20.15,14.1,935.69,0,6.05,2.23047357906617,0,1
Yishun,Northland,1.438094714,103.8379965,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,21.87,11.05,699.53,1,8.5,2.23047357906617,0,1
Yishun,Northland,1.438094714,103.8379965,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,23.58,9.97,642.53,0,13.62,2.23047357906617,0,1
Yishun,Northland,1.438094714,103.8379965,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,20.15,14.1,935.69,0,6.05,2.23047357906617,1,0
Yishun,Northland,1.438094714,103.8379965,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,20.17,14.1,935.69,0,6.07,2.23047357906617,1,0
Yishun,Northland,1.438094714,103.8379965,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,23.58,9.97,642.53,0,13.62,2.23047357906617,1,0
Yishun,Northland,1.438094714,103.8379965,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,20.15,14.1,935.69,0,6.05,2.23047357906617,1,1
Yishun,Northland,1.438094714,103.8379965,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,21.87,11.05,699.53,1,8.5,2.23047357906617,1,1
Yishun,Northland,1.438094714,103.8379965,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,23.58,9.97,642.53,0,13.62,2.23047357906617,1,1
Yishun,Northland,1.438094714,103.8379965,WOODLANDS HEALTH,1.425362,103.795606,45.65,18.33,1188.14,2,21.35,4.92024002013327,0,0
Yishun,Northland,1.438094714,103.8379965,WOODLANDS HEALTH,1.425362,103.795606,48.35,13.95,929.44,2,25.22,4.92024002013327,0,0
Yishun,Northland,1.438094714,103.8379965,WOODLANDS HEALTH,1.425362,103.795606,48.62,18.72,1272.29,1,22.8,4.92024002013327,0,0
Yishun,Northland,1.438094714,103.8379965,WOODLANDS HEALTH,1.425362,103.795606,42.2,18.2,1209.23,2,18.02,4.92024002013327,0,1
Yishun,Northland,1.438094714,103.8379965,WOODLANDS HEALTH,1.425362,103.795606,44.7,16.42,1031.24,2,23.32,4.92024002013327,0,1
Yishun,Northland,1.438094714,103.8379965,WOODLANDS HEALTH,1.425362,103.795606,45.83,17.07,1108.11,2,23.58,4.92024002013327,0,1
Yishun,Northland,1.438094714,103.8379965,WOODLANDS HEALTH,1.425362,103.795606,45.65,18.33,1188.14,2,21.35,4.92024002013327,1,0
Yishun,Northland,1.438094714,103.8379965,WOODLANDS HEALTH,1.425362,103.795606,48.35,13.95,929.44,2,25.22,4.92024002013327,1,0
Yishun,Northland,1.438094714,103.8379965,WOODLANDS HEALTH,1.425362,103.795606,48.62,18.72,1272.29,1,22.8,4.92024002013327,1,0
Yishun,Northland,1.438094714,103.8379965,WOODLANDS HEALTH,1.425362,103.795606,42.2,18.2,1209.23,2,18.02,4.92024002013327,1,1
Yishun,Northland,1.438094714,103.8379965,WOODLANDS HEALTH,1.425362,103.795606,44.7,16.42,1031.24,2,23.32,4.92024002013327,1,1
Yishun,Northland,1.438094714,103.8379965,WOODLANDS HEALTH,1.425362,103.795606,45.83,17.07,1108.11,2,23.58,4.92024002013327,1,1
Yishun,Springleaf,1.40140911,103.8240607,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,40.45,22.47,1447.0,0,17.98,2.20665928510969,0,0
Yishun,Springleaf,1.40140911,103.8240607,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,44.97,25.65,1643.81,1,17.25,2.20665928510969,0,0
Yishun,Springleaf,1.40140911,103.8240607,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,46.18,31.37,2045.96,0,14.82,2.20665928510969,0,0
Yishun,Springleaf,1.40140911,103.8240607,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,40.45,22.47,1447.0,0,17.98,2.20665928510969,0,1
Yishun,Springleaf,1.40140911,103.8240607,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,44.97,25.65,1643.81,1,17.25,2.20665928510969,0,1
Yishun,Springleaf,1.40140911,103.8240607,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,46.18,31.37,2045.96,0,14.82,2.20665928510969,0,1
Yishun,Springleaf,1.40140911,103.8240607,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,40.45,22.47,1447.0,0,17.98,2.20665928510969,1,0
Yishun,Springleaf,1.40140911,103.8240607,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,44.97,25.65,1643.81,1,17.25,2.20665928510969,1,0
Yishun,Springleaf,1.40140911,103.8240607,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,46.18,31.37,2045.96,0,14.82,2.20665928510969,1,0
Yishun,Springleaf,1.40140911,103.8240607,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,40.45,22.47,1447.0,0,17.98,2.20665928510969,1,1
Yishun,Springleaf,1.40140911,103.8240607,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,44.97,25.65,1643.81,1,17.25,2.20665928510969,1,1
Yishun,Springleaf,1.40140911,103.8240607,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,46.18,31.37,2045.96,0,14.82,2.20665928510969,1,1
Yishun,Springleaf,1.40140911,103.8240607,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,46.62,31.8,2089.31,0,14.82,3.09072042539211,0,0
Yishun,Springleaf,1.40140911,103.8240607,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,47.25,23.58,1530.93,1,18.43,3.09072042539211,0,0
Yishun,Springleaf,1.40140911,103.8240607,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,49.35,29.85,2004.44,1,17.48,3.09072042539211,0,0
Yishun,Springleaf,1.40140911,103.8240607,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,44.75,23.58,1530.93,1,18.43,3.09072042539211,0,1
Yishun,Springleaf,1.40140911,103.8240607,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,46.62,31.8,2089.31,0,14.82,3.09072042539211,0,1
Yishun,Springleaf,1.40140911,103.8240607,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,46.63,31.8,2089.31,0,14.83,3.09072042539211,0,1
Yishun,Springleaf,1.40140911,103.8240607,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,46.62,31.8,2089.31,0,14.82,3.09072042539211,1,0
Yishun,Springleaf,1.40140911,103.8240607,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,47.25,23.58,1530.93,1,18.43,3.09072042539211,1,0
Yishun,Springleaf,1.40140911,103.8240607,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,49.35,29.85,2004.44,1,17.48,3.09072042539211,1,0
Yishun,Springleaf,1.40140911,103.8240607,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,44.75,23.58,1530.93,1,18.43,3.09072042539211,1,1
Yishun,Springleaf,1.40140911,103.8240607,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,46.62,31.8,2089.31,0,14.82,3.09072042539211,1,1
Yishun,Springleaf,1.40140911,103.8240607,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,46.63,31.8,2089.31,0,14.83,3.09072042539211,1,1
Yishun,Springleaf,1.40140911,103.8240607,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,49.08,31.1,2024.06,0,17.98,3.70655165664521,0,0
Yishun,Springleaf,1.40140911,103.8240607,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,51.93,24.38,1559.82,2,20.35,3.70655165664521,0,0
Yishun,Springleaf,1.40140911,103.8240607,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,52.85,26.38,1673.11,1,23.07,3.70655165664521,0,0
Yishun,Springleaf,1.40140911,103.8240607,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,49.08,31.1,2024.06,0,17.98,3.70655165664521,0,1
Yishun,Springleaf,1.40140911,103.8240607,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,51.72,26.38,1673.11,1,23.08,3.70655165664521,0,1
Yishun,Springleaf,1.40140911,103.8240607,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,53.62,23.9,1526.27,2,22.57,3.70655165664521,0,1
Yishun,Springleaf,1.40140911,103.8240607,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,49.08,31.1,2024.06,0,17.98,3.70655165664521,1,0
Yishun,Springleaf,1.40140911,103.8240607,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,51.93,24.38,1559.82,2,20.35,3.70655165664521,1,0
Yishun,Springleaf,1.40140911,103.8240607,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,52.85,26.38,1673.11,1,23.07,3.70655165664521,1,0
Yishun,Springleaf,1.40140911,103.8240607,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,49.08,31.1,2024.06,0,17.98,3.70655165664521,1,1
Yishun,Springleaf,1.40140911,103.8240607,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,51.72,26.38,1673.11,1,23.08,3.70655165664521,1,1
Yishun,Springleaf,1.40140911,103.8240607,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,53.62,23.9,1526.27,2,22.57,3.70655165664521,1,1
Yishun,Springleaf,1.40140911,103.8240607,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,40.6,22.13,1434.85,0,18.47,3.84668793598354,0,0
Yishun,Springleaf,1.40140911,103.8240607,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,45.25,28.97,1912.15,0,16.28,3.84668793598354,0,0
Yishun,Springleaf,1.40140911,103.8240607,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,48.78,35.93,2356.13,1,10.02,3.84668793598354,0,0
Yishun,Springleaf,1.40140911,103.8240607,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,40.6,22.13,1434.85,0,18.47,3.84668793598354,0,1
Yishun,Springleaf,1.40140911,103.8240607,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,40.6,22.13,1434.85,0,18.47,3.84668793598354,1,0
Yishun,Springleaf,1.40140911,103.8240607,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,45.25,28.97,1912.15,0,16.28,3.84668793598354,1,0
Yishun,Springleaf,1.40140911,103.8240607,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,48.78,35.93,2356.13,1,10.02,3.84668793598354,1,0
Yishun,Springleaf,1.40140911,103.8240607,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,40.6,22.13,1434.85,0,18.47,3.84668793598354,1,1
Yishun,Springleaf,1.40140911,103.8240607,WOODLANDS HEALTH,1.425362,103.795606,31.93,26.08,1710.96,0,5.85,4.13507347686005,0,0
Yishun,Springleaf,1.40140911,103.8240607,WOODLANDS HEALTH,1.425362,103.795606,31.93,26.08,1710.96,0,5.85,4.13507347686005,0,1
Yishun,Springleaf,1.40140911,103.8240607,WOODLANDS HEALTH,1.425362,103.795606,31.93,26.08,1710.96,0,5.85,4.13507347686005,1,0
Yishun,Springleaf,1.40140911,103.8240607,WOODLANDS HEALTH,1.425362,103.795606,31.93,26.08,1710.96,0,5.85,4.13507347686005,1,1
Yishun,Yishun Central,1.426705246,103.8376594,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,8.28,7.57,489.98,0,0.72,0.30861320693296,0,0
Yishun,Yishun Central,1.426705246,103.8376594,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,8.28,7.57,489.98,0,0.72,0.30861320693296,0,0
Yishun,Yishun Central,1.426705246,103.8376594,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,8.28,7.57,489.98,0,0.72,0.30861320693296,0,1
Yishun,Yishun Central,1.426705246,103.8376594,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,8.28,7.57,489.98,0,0.72,0.30861320693296,0,1
Yishun,Yishun Central,1.426705246,103.8376594,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,8.28,7.57,489.98,0,0.72,0.30861320693296,1,0
Yishun,Yishun Central,1.426705246,103.8376594,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,8.28,7.57,489.98,0,0.72,0.30861320693296,1,0
Yishun,Yishun Central,1.426705246,103.8376594,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,8.28,7.57,489.98,0,0.72,0.30861320693296,1,1
Yishun,Yishun Central,1.426705246,103.8376594,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,8.28,7.57,489.98,0,0.72,0.30861320693296,1,1
Yishun,Yishun Central,1.426705246,103.8376594,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,14.05,14.05,925.79,0,0.0,0.514893637427055,0,0
Yishun,Yishun Central,1.426705246,103.8376594,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,14.05,14.05,925.79,0,0.0,0.514893637427055,0,1
Yishun,Yishun Central,1.426705246,103.8376594,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,14.05,14.05,925.79,0,0.0,0.514893637427055,1,0
Yishun,Yishun Central,1.426705246,103.8376594,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,14.05,14.05,925.79,0,0.0,0.514893637427055,1,1
Yishun,Yishun Central,1.426705246,103.8376594,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,8.35,5.93,374.5,0,2.42,0.996670952765765,0,0
Yishun,Yishun Central,1.426705246,103.8376594,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,8.35,5.93,374.5,0,2.42,0.996670952765765,0,0
Yishun,Yishun Central,1.426705246,103.8376594,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,8.35,5.93,374.5,0,2.42,0.996670952765765,0,1
Yishun,Yishun Central,1.426705246,103.8376594,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,8.35,5.93,374.5,0,2.42,0.996670952765765,0,1
Yishun,Yishun Central,1.426705246,103.8376594,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,8.35,5.93,374.5,0,2.42,0.996670952765765,1,0
Yishun,Yishun Central,1.426705246,103.8376594,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,8.35,5.93,374.5,0,2.42,0.996670952765765,1,0
